country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","21-02-2025 14:00:00",11.55358,76.55521,PM2.5,16,52,28
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","21-02-2025 14:00:00",13.428828,77.731418,PM2.5,49,272,91
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","21-02-2025 14:00:00",13.428828,77.731418,NO2,14,27,18
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","21-02-2025 14:00:00",12.9135218,77.5950804,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","21-02-2025 14:00:00",12.9135218,77.5950804,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","21-02-2025 14:00:00",12.951913,77.539784,PM10,87,132,107
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","21-02-2025 14:00:00",12.9756843,77.5660749,PM10,92,114,100
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","21-02-2025 14:00:00",12.9756843,77.5660749,SO2,7,15,10
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","21-02-2025 14:00:00",12.938539,77.590100,NO2,16,89,36
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","21-02-2025 14:00:00",12.938539,77.590100,CO,14,43,23
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","21-02-2025 14:00:00",30.943887,76.801991,PM10,8,159,65
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","21-02-2025 14:00:00",30.943887,76.801991,OZONE,7,95,46
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","21-02-2025 14:00:00",34.066206,74.819820,PM2.5,NA,NA,NA
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB","21-02-2025 14:00:00",34.066206,74.819820,PM10,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","21-02-2025 14:00:00",23.80569,86.44268,PM10,80,199,110
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","21-02-2025 14:00:00",23.80569,86.44268,OZONE,12,31,19
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","21-02-2025 14:00:00",23.016834,72.625775,OZONE,4,86,37
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","21-02-2025 14:00:00",23.076793,72.627874,PM2.5,33,419,254
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","21-02-2025 14:00:00",23.043070,72.562968,CO,9,105,33
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","21-02-2025 14:00:00",21.613267,73.010555,CO,28,105,79
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","21-02-2025 14:00:00",23.163798,72.677768,NO2,42,73,54
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","21-02-2025 14:00:00",28.593883,76.270653,PM2.5,NA,NA,NA
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","21-02-2025 14:00:00",28.593883,76.270653,NO2,NA,NA,NA
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","21-02-2025 14:00:00",28.39072,77.30059,PM2.5,19,85,45
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","21-02-2025 14:00:00",28.376058,77.315741,PM2.5,2,59,23
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","21-02-2025 14:00:00",28.376058,77.315741,SO2,8,9,8
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","21-02-2025 14:00:00",28.376058,77.315741,CO,49,51,50
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","21-02-2025 14:00:00",28.376058,77.315741,OZONE,20,20,20
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","21-02-2025 14:00:00",23.163798,72.677768,SO2,4,19,7
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","21-02-2025 14:00:00",23.243639,72.68994,NH3,4,35,12
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","21-02-2025 14:00:00",23.221714,72.654328,NH3,5,6,5
India,Gujarat,Surat,"Science Center, Surat - SMC","21-02-2025 14:00:00",21.170046,72.795405,PM2.5,1,187,44
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","21-02-2025 14:00:00",22.969611,72.643500,PM2.5,3,328,192
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","21-02-2025 14:00:00",22.977134,72.553024,NH3,4,10,6
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","21-02-2025 14:00:00",23.002657,72.591912,PM10,42,295,137
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","21-02-2025 14:00:00",23.002657,72.591912,OZONE,4,39,20
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","21-02-2025 14:00:00",23.020509,72.579261,NO2,38,132,87
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","21-02-2025 14:00:00",23.020509,72.579261,CO,4,106,35
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","21-02-2025 14:00:00",12.7816279,77.6299145,SO2,7,28,8
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","21-02-2025 14:00:00",13.003872,77.664217,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","21-02-2025 14:00:00",13.003872,77.664217,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","21-02-2025 14:00:00",13.003872,77.664217,CO,19,38,31
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","21-02-2025 14:00:00",13.003872,77.664217,OZONE,26,30,28
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB","21-02-2025 14:00:00",15.351773,75.140726,NO2,27,30,29
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB","21-02-2025 14:00:00",15.351773,75.140726,SO2,8,8,8
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","21-02-2025 14:00:00",15.3714823,75.1160168,PM2.5,37,54,41
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","21-02-2025 14:00:00",15.3714823,75.1160168,NO2,7,11,9
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","21-02-2025 14:00:00",17.321993,76.822628,PM10,51,112,80
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","21-02-2025 14:00:00",17.321993,76.822628,NO2,12,13,12
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","21-02-2025 14:00:00",17.321993,76.822628,SO2,33,58,36
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","21-02-2025 14:00:00",17.321993,76.822628,CO,17,22,19
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","21-02-2025 14:00:00",17.336318,76.847397,NH3,2,4,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","21-02-2025 14:00:00",17.336318,76.847397,OZONE,2,51,10
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","21-02-2025 14:00:00",14.816666,74.141003,NH3,NA,NA,NA
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","21-02-2025 14:00:00",13.1276288,78.1570122,PM10,33,67,41
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","21-02-2025 14:00:00",13.1276288,78.1570122,NO2,5,11,8
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","21-02-2025 14:00:00",13.1276288,78.1570122,SO2,5,12,9
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","21-02-2025 14:00:00",13.1276288,78.1570122,OZONE,22,22,22
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","21-02-2025 14:00:00",12.415911,75.735050,PM2.5,37,67,52
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","21-02-2025 14:00:00",12.415911,75.735050,NO2,2,14,9
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","21-02-2025 14:00:00",12.889250,74.853000,NH3,2,11,3
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","21-02-2025 14:00:00",12.889250,74.853000,CO,26,36,32
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","21-02-2025 14:00:00",12.21041,76.37376,PM2.5,34,64,49
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","21-02-2025 14:00:00",22.7289,75.8076,CO,8,9,8
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","21-02-2025 14:00:00",22.4310,75.5213,PM2.5,15,319,90
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","21-02-2025 14:00:00",22.4310,75.5213,CO,26,98,45
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","21-02-2025 14:00:00",22.7084,75.8815,PM2.5,20,100,58
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","21-02-2025 14:00:00",22.76726,75.88710,SO2,27,30,28
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","21-02-2025 14:00:00",23.163174,79.973061,PM2.5,12,58,39
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","21-02-2025 14:00:00",23.142888,79.916147,PM10,37,79,56
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","21-02-2025 14:00:00",26.203442,78.193251,OZONE,21,95,37
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","21-02-2025 14:00:00",26.259242,78.216432,PM2.5,87,307,187
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","21-02-2025 14:00:00",26.259242,78.216432,PM10,90,183,135
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","21-02-2025 14:00:00",26.259242,78.216432,OZONE,6,32,15
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-02-2025 14:00:00",26.200388,78.147714,PM2.5,47,210,114
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-02-2025 14:00:00",26.200388,78.147714,PM10,56,157,112
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-02-2025 14:00:00",26.200388,78.147714,NO2,2,10,8
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-02-2025 14:00:00",26.200388,78.147714,SO2,5,34,28
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-02-2025 14:00:00",26.200388,78.147714,CO,10,109,65
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-02-2025 14:00:00",26.200388,78.147714,OZONE,25,164,164
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB","21-02-2025 14:00:00",16.208139,77.348417,PM2.5,NA,NA,NA
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB","21-02-2025 14:00:00",16.208139,77.348417,CO,120,123,122
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","21-02-2025 14:00:00",12.733409,77.298051,PM2.5,56,128,75
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","21-02-2025 14:00:00",12.733409,77.298051,NO2,17,22,19
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","21-02-2025 14:00:00",13.940000,75.555917,OZONE,11,92,15
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","21-02-2025 14:00:00",13.377516,77.099072,NO2,18,19,18
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","21-02-2025 14:00:00",13.377516,77.099072,CO,56,58,57
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","21-02-2025 14:00:00",23.264759,77.381568,PM10,57,133,81
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","21-02-2025 14:00:00",23.210494,77.425409,PM2.5,10,93,38
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","21-02-2025 14:00:00",23.210494,77.425409,NH3,2,44,7
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","21-02-2025 14:00:00",23.233584,77.400574,SO2,7,37,20
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","21-02-2025 14:00:00",23.233584,77.400574,OZONE,26,123,95
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","21-02-2025 14:00:00",23.81748678,79.446246,CO,20,21,21
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","21-02-2025 14:00:00",11.875000,75.373200,PM2.5,52,56,54
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","21-02-2025 14:00:00",11.875000,75.373200,NO2,15,17,16
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","21-02-2025 14:00:00",8.8787,76.6073,PM10,81,97,90
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","21-02-2025 14:00:00",8.8787,76.6073,NH3,1,1,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","21-02-2025 14:00:00",8.8787,76.6073,SO2,2,3,2
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","21-02-2025 14:00:00",8.5149093,76.9435879,OZONE,9,28,15
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","21-02-2025 14:00:00",14.475800,75.905200,PM2.5,58,255,115
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","21-02-2025 14:00:00",14.475800,75.905200,NO2,11,16,13
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","21-02-2025 14:00:00",15.459706,75.008381,OZONE,7,63,24
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","21-02-2025 14:00:00",13.008556,76.125258,NO2,9,16,13
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB","21-02-2025 14:00:00",13.008556,76.125258,CO,2,5,4
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","21-02-2025 14:00:00",16.802639,75.722694,NO2,9,10,9
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","21-02-2025 14:00:00",16.7602,77.1428,PM10,86,124,102
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","21-02-2025 14:00:00",20.918946,74.776388,SO2,NA,NA,NA
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","21-02-2025 14:00:00",21.001264,75.565602,SO2,9,17,11
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","21-02-2025 14:00:00",21.001264,75.565602,CO,17,48,31
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","21-02-2025 14:00:00",19.854616,75.905894,PM10,57,124,92
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","21-02-2025 14:00:00",19.854616,75.905894,NO2,9,48,22
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","21-02-2025 14:00:00",19.854616,75.905894,SO2,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","21-02-2025 14:00:00",19.25292,73.142019,PM10,50,103,75
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","21-02-2025 14:00:00",19.25292,73.142019,NO2,4,11,6
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","21-02-2025 14:00:00",19.25292,73.142019,CO,6,14,7
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","21-02-2025 14:00:00",19.192056,72.9585188,NH3,1,2,1
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","21-02-2025 14:00:00",19.192056,72.9585188,SO2,9,24,17
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","21-02-2025 14:00:00",19.192056,72.9585188,OZONE,1,116,22
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","21-02-2025 14:00:00",23.142888,79.916147,NH3,2,3,3
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","21-02-2025 14:00:00",23.168606,79.932247,NH3,3,5,3
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","21-02-2025 14:00:00",23.168606,79.932247,OZONE,3,101,43
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","21-02-2025 14:00:00",23.218135,79.957770,CO,12,116,30
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","21-02-2025 14:00:00",23.50016,80.23284,NH3,3,6,5
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","21-02-2025 14:00:00",23.50016,80.23284,CO,9,111,27
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","21-02-2025 14:00:00",23.50016,80.23284,OZONE,8,129,72
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","21-02-2025 14:00:00",24.2613009,80.7231783,PM10,42,101,65
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","21-02-2025 14:00:00",16.6870449,74.2505872,CO,6,72,31
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","21-02-2025 14:00:00",16.7143745,74.2426398,PM2.5,47,137,73
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","21-02-2025 14:00:00",18.39963,76.57452,NH3,2,12,7
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","21-02-2025 14:00:00",18.1023399,73.4783687,NH3,2,7,4
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","21-02-2025 14:00:00",18.1023399,73.4783687,SO2,9,72,24
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","21-02-2025 14:00:00",20.555712,74.529236,PM10,24,500,111
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","21-02-2025 14:00:00",20.555712,74.529236,SO2,18,105,31
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","21-02-2025 14:00:00",19.863756,75.321188,NO2,14,79,46
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","21-02-2025 14:00:00",19.863756,75.321188,NH3,4,5,4
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","21-02-2025 14:00:00",19.16485,73.23409,OZONE,4,122,25
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","21-02-2025 14:00:00",19.0243902,73.0406721,PM10,101,173,132
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","21-02-2025 14:00:00",19.0243902,73.0406721,NO2,14,79,44
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","21-02-2025 14:00:00",19.0243902,73.0406721,NH3,NA,NA,NA
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","21-02-2025 14:00:00",19.309073,73.057223,PM10,39,116,89
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","21-02-2025 14:00:00",23.8640158,78.80289321,SO2,1,12,3
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","21-02-2025 14:00:00",24.108970,82.645580,NO2,47,91,76
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","21-02-2025 14:00:00","23.182719 ","75.768218 ",PM2.5,13,76,42
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","21-02-2025 14:00:00",19.10122,74.73339,NO2,16,107,52
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","21-02-2025 14:00:00",19.10122,74.73339,OZONE,8,138,56
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","21-02-2025 14:00:00",19.065931,72.862131,SO2,6,26,13
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","21-02-2025 14:00:00",19.065931,72.862131,OZONE,1,161,9
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","21-02-2025 14:00:00",19.23241,72.86895,PM10,71,187,126
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","21-02-2025 14:00:00",19.23241,72.86895,CO,10,49,35
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","21-02-2025 14:00:00",19.2243333,72.8658113,PM2.5,29,67,45
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","21-02-2025 14:00:00",19.2243333,72.8658113,NO2,11,38,20
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","21-02-2025 14:00:00",19.2243333,72.8658113,SO2,10,26,17
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","21-02-2025 14:00:00",19.786089,72.757971,NO2,12,29,19
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","21-02-2025 14:00:00",19.786089,72.757971,NH3,8,15,10
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","21-02-2025 14:00:00",19.9775302,79.2337086,PM10,43,98,76
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","21-02-2025 14:00:00",20.918946,74.776388,PM2.5,NA,NA,NA
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","21-02-2025 14:00:00",20.918946,74.776388,NO2,NA,NA,NA
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","21-02-2025 14:00:00",22.624758,75.675238,PM2.5,20,237,78
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","21-02-2025 14:00:00",23.331731,75.045981,SO2,15,19,16
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","21-02-2025 14:00:00",23.838586,78.759431,CO,2,24,12
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","21-02-2025 14:00:00",23.838586,78.759431,OZONE,17,57,48
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","21-02-2025 14:00:00",19.875620,75.387310,NO2,8,95,40
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","21-02-2025 14:00:00",19.04946,72.9230,OZONE,2,73,19
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","21-02-2025 14:00:00",19.083694,72.920967,NH3,1,29,9
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","21-02-2025 14:00:00",19.083694,72.920967,SO2,1,27,13
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","21-02-2025 14:00:00",19.083694,72.920967,CO,1,53,15
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","21-02-2025 14:00:00",19.083694,72.920967,OZONE,4,88,15
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","21-02-2025 14:00:00",19.205800,72.868200,OZONE,15,16,15
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","21-02-2025 14:00:00",19.0632143,72.8456324,NO2,20,120,67
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","21-02-2025 14:00:00",19.0632143,72.8456324,SO2,2,8,5
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","21-02-2025 14:00:00",19.0632143,72.8456324,OZONE,1,140,9
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","21-02-2025 14:00:00",19.1653323,72.922099,CO,5,27,18
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","21-02-2025 14:00:00",18.9936162,72.8128113,OZONE,22,28,25
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","21-02-2025 14:00:00",21.121801,79.04952,PM10,47,86,64
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","21-02-2025 14:00:00",21.121801,79.04952,SO2,10,89,22
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","21-02-2025 14:00:00",21.14472,79.107595,CO,28,107,52
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","21-02-2025 14:00:00",21.152875,79.0517531,PM10,49,115,79
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","21-02-2025 14:00:00",21.152875,79.0517531,SO2,4,101,18
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","21-02-2025 14:00:00",21.152875,79.0517531,OZONE,2,54,27
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","21-02-2025 14:00:00",18.9767,72.8380,SO2,15,42,23
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","21-02-2025 14:00:00",19.0364585,72.8954371,NH3,8,12,11
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","21-02-2025 14:00:00",19.10078,72.87462,NH3,1,2,1
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","21-02-2025 14:00:00",18.910000,72.820000,SO2,10,10,10
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","21-02-2025 14:00:00",18.910000,72.820000,CO,24,28,26
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","21-02-2025 14:00:00",19.04946,72.9230,NH3,8,16,12
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","21-02-2025 14:00:00",21.143383,79.048912,NO2,4,31,17
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","21-02-2025 14:00:00",21.143383,79.048912,SO2,17,104,29
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","21-02-2025 14:00:00",19.173852,77.296291,PM2.5,36,227,102
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","21-02-2025 14:00:00",19.173852,77.296291,SO2,6,17,11
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","21-02-2025 14:00:00",20.0073285,73.7762427,NH3,1,6,4
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","21-02-2025 14:00:00",20.021503,73.813844,NO2,4,34,16
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","21-02-2025 14:00:00",18.96702,72.84214,SO2,12,70,31
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","21-02-2025 14:00:00",18.96702,72.84214,CO,6,44,24
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","21-02-2025 14:00:00",18.96702,72.84214,OZONE,6,84,28
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","21-02-2025 14:00:00",19.1878657,72.8304069,NH3,3,10,4
